,Диаметр экспл.колонны,Буферное давление,Давление в линии,Динамическая высота,Затрубное давление,Обводненность,Глубина спуска,Давление на приеме
3455,146.8,17.3,16.3,2418.0,18.2,39.0,2440.0,22.0
3456,159.6,20.8,19.8,2441.0,4.0,36.0,2682.0,19.0
3457,146.8,19.1,18.1,3028.0,19.8,42.0,3036.0,27.0
3458,146.8,10.0,9.0,2180.0,10.0,13.0,2250.65,14.0
3459,157.2,7.0,6.2,2278.0,7.4,62.0,2365.0,14.0
3460,146.8,16.0,15.0,2160.0,17.0,27.0,2237.0,22.0
3461,146.8,17.1,16.1,2497.0,17.4,10.0,3098.94,45.0
3462,157.0,6.8,5.8,2251.0,7.0,45.0,2322.33,14.0
3463,146.8,21.0,20.0,2384.0,20.9,17.0,2387.49,21.0
3464,146.8,20.0,19.5,2470.0,23.6,49.0,2587.0,31.0
3465,146.8,17.2,16.2,2258.0,18.3,88.0,2290.26,20.0
3466,146.8,21.3,20.3,2751.0,21.8,76.0,2875.29,26.0
3467,146.8,15.0,14.0,2206.0,15.0,63.0,2234.01,18.0
3468,146.8,17.2,16.2,2692.0,18.1,24.0,2957.68,29.0
3469,146.8,17.0,16.0,2987.0,17.5,64.0,3033.75,21.0
3470,146.8,20.5,19.9,2748.0,22.1,82.0,2802.0,28.0
3471,146.8,16.0,15.2,2710.0,16.2,12.0,3098.94,50.0
3472,159.6,16.9,15.9,2450.0,17.0,35.13,2535.0,25.0
3473,146.8,28.0,26.5,2546.0,27.0,64.0,2602.0,32.0
3474,146.8,8.2,7.2,3031.0,8.6,42.0,3119.11,16.0
3475,146.8,13.0,12.2,2150.0,14.0,89.0,2189.2,16.0
3476,159.6,25.0,21.2,2564.0,23.6,80.0,2570.0,25.0
3477,146.8,13.8,13.0,2275.0,14.0,84.0,2304.0,16.0
3478,146.8,20.0,19.0,2972.0,21.2,38.0,3077.98,28.0
3479,146.8,18.7,17.7,2199.0,19.2,85.0,2300.0,26.0
3480,146.8,20.0,19.0,2704.0,20.4,18.0,2800.0,28.0
3481,146.8,9.0,8.0,2597.0,9.6,26.0,2758.76,22.0
3482,147.0,7.0,6.0,2740.0,7.2,81.0,2779.0,10.0
3483,159.6,9.3,8.3,2714.0,9.8,20.0,2720.0,12.0
3484,146.8,19.0,18.0,2599.0,20.4,27.0,2877.0,23.0
3485,146.8,21.5,20.5,2771.0,24.9,47.0,2860.0,26.0
3486,146.8,24.5,23.8,2490.0,24.5,29.0,2630.0,39.0
3487,146.8,7.5,6.5,2615.0,7.5,94.0,2762.0,18.0
3488,146.8,17.5,16.0,2576.0,17.0,40.0,2821.67,25.0
3489,146.8,20.3,19.3,2329.0,20.3,19.0,2405.0,29.0
3490,146.8,15.0,14.0,2920.0,15.0,26.0,2980.97,21.0
3491,146.8,19.4,18.4,2876.0,22.0,30.0,2926.84,23.0
3492,146.8,18.1,17.0,2685.0,18.0,26.0,2795.26,26.0
3493,159.6,16.5,15.5,2747.0,16.9,88.0,2970.0,27.0
3494,159.6,9.3,8.4,2435.0,10.2,34.0,2697.33,44.0
3495,146.8,16.9,15.9,2718.0,17.4,40.0,2727.16,21.0
3496,146.8,19.4,18.4,2711.0,20.5,86.0,2802.0,26.0
3497,150.2,21.0,19.0,2057.0,23.5,64.0,2234.0,39.0
3498,159.6,9.0,8.0,2591.0,10.5,62.0,2625.0,16.0
3499,146.8,16.8,15.0,2834.0,17.0,68.0,2835.0,20.0
3500,146.8,19.0,18.0,2668.0,20.7,23.0,2702.0,21.0
3501,146.8,16.0,15.1,2150.0,16.4,19.0,2367.13,26.0
3502,146.8,24.0,23.0,2730.0,24.0,27.0,2731.0,28.0
3503,146.8,16.4,15.4,2560.0,16.0,23.0,2600.0,23.0
3504,146.8,16.2,15.6,2503.0,17.2,22.0,2538.2,19.0
3505,159.6,9.6,8.8,1774.0,9.2,56.0,2820.27,99.0
3506,146.8,8.7,7.8,1527.0,9.9,53.4,3149.59,42.0
3507,146.8,17.5,16.5,2123.0,18.4,26.0,2234.0,20.0
3508,146.8,16.0,15.0,2486.0,16.2,84.0,2500.28,18.0
3509,159.6,9.4,8.4,2511.0,10.0,57.0,2525.0,20.0
3510,159.6,9.7,8.7,2733.0,10.4,47.0,2771.0,13.0
3511,159.6,16.2,15.2,2372.0,16.8,41.0,2535.0,31.0
3512,146.8,14.0,13.0,2726.0,14.7,52.0,2733.7,17.0
3513,146.8,9.7,8.7,1203.0,9.6,80.0,2605.43,136.0
3514,150.2,20.0,19.0,2132.0,20.5,78.0,2140.0,29.0
3515,150.2,12.0,11.0,2940.0,14.0,47.0,2971.0,19.0
3516,159.6,17.4,16.4,3169.0,17.7,36.0,3176.0,19.0
3517,146.8,20.5,19.5,2296.0,21.2,21.0,2403.0,31.0
3518,146.8,20.0,19.5,2390.0,20.6,56.0,2412.84,22.0
3519,146.8,7.0,6.0,2742.0,8.0,46.0,2782.54,11.0
3520,146.8,15.4,14.4,2230.0,16.0,80.0,2245.52,17.0
3521,146.8,14.0,12.8,2166.0,16.0,88.0,2189.2,17.0
3522,150.2,20.0,19.0,1923.0,21.3,58.0,2234.0,47.0
3523,146.8,8.6,7.6,2241.0,9.1,42.0,2403.0,13.0
3524,146.8,18.5,17.5,2835.0,18.3,33.0,2851.0,20.0
3525,146.8,18.0,16.6,2201.0,18.7,48.0,2331.3,26.0
3526,146.8,16.0,15.4,2835.0,17.0,39.0,3099.23,34.0
3527,146.8,16.5,15.1,2529.0,16.0,10.0,2727.16,24.0
3528,146.8,16.0,14.9,2778.0,16.0,70.0,2871.0,23.0
3529,146.8,14.5,13.5,3015.0,14.0,43.0,3051.5,18.0
3530,146.8,15.5,14.5,2826.0,17.0,60.0,2835.0,20.0
3531,146.8,22.0,21.0,2195.0,22.8,42.0,2280.0,29.0
3532,146.8,22.0,21.0,3013.0,22.3,53.0,3078.0,28.0
3533,159.6,20.3,19.3,2922.0,21.1,94.0,2968.0,25.0
3534,146.8,17.3,16.6,3061.0,16.9,74.0,3071.1,18.0
3535,149.0,28.5,27.5,2775.0,28.0,45.0,2975.0,34.0
3536,146.8,16.5,15.5,2509.0,18.0,30.0,2532.08,20.0
3537,157.2,6.8,5.8,2276.0,7.1,72.0,2365.0,10.0
3538,146.8,6.0,5.2,2519.0,7.0,87.0,2551.94,8.0
3539,146.8,8.5,7.6,2802.0,8.7,94.0,2865.12,15.0
3540,146.8,17.0,16.2,2099.0,17.7,17.0,2387.49,31.0
3541,159.6,24.0,21.0,2531.0,25.0,46.0,2535.0,31.0
3542,146.8,17.6,16.6,2573.0,18.5,56.0,2580.0,25.0
3543,146.8,18.5,17.9,2912.0,19.4,40.0,3036.0,27.0
3544,146.8,20.6,19.6,2423.0,21.1,90.0,2485.94,26.0
3545,159.6,9.7,8.7,2754.0,10.0,50.0,2771.0,13.0
3546,146.8,17.3,16.3,3030.0,17.1,66.0,3033.75,21.0
3547,146.8,19.0,18.0,3175.0,20.0,27.0,3221.0,24.0
3548,159.6,25.5,24.5,2527.0,27.2,12.0,2550.91,28.0
3549,146.8,21.0,20.6,2504.0,23.0,84.0,2665.61,23.0
3550,146.8,18.4,17.4,2339.0,20.4,21.0,2414.97,25.0
3551,146.8,11.0,10.5,2586.0,12.0,46.0,2656.0,15.0
3552,146.8,17.5,16.5,2812.0,18.8,33.0,2947.0,30.0
3553,146.8,18.4,17.4,2596.0,18.6,87.0,2680.0,26.0
3554,159.6,27.0,27.3,2780.0,34.5,51.0,2900.0,36.0
3555,146.8,21.9,20.9,2439.0,22.7,90.0,2485.94,26.0
3556,146.8,18.0,17.3,2840.0,18.3,73.0,2868.5,23.0
3557,146.8,20.5,19.5,2391.0,21.0,25.0,2426.64,24.0
3558,159.6,8.5,7.6,2710.0,9.8,50.0,2765.0,11.0
3559,146.8,30.0,14.8,2410.0,16.8,86.0,2429.25,22.0
3560,146.8,23.0,22.0,2401.0,23.6,16.0,2654.0,35.0
3561,146.8,20.5,19.5,2327.0,21.4,68.0,2410.12,29.0
3562,146.8,17.0,16.1,1957.0,17.7,26.0,2302.04,43.0
3563,146.8,9.7,8.7,2002.0,12.7,84.0,2605.43,67.0
3564,146.8,27.0,26.0,2662.0,27.6,49.0,2680.0,35.0
3565,146.8,20.0,19.0,2999.0,22.6,25.0,3053.0,26.0
3566,146.8,14.0,13.0,2204.0,15.0,60.0,2234.01,18.0
3567,146.8,16.5,15.7,2182.0,16.4,34.0,2331.3,29.0
3568,146.8,16.0,15.0,2615.0,17.0,67.0,2654.0,22.0
3569,146.8,23.0,22.0,2615.0,23.6,25.0,2632.0,32.0
3570,146.8,23.0,22.0,2236.0,23.5,27.0,2281.0,34.0
3571,146.8,17.5,16.5,2717.0,17.6,21.0,2748.36,27.0
3572,146.8,17.2,16.2,2402.0,18.3,87.0,2429.25,21.0
3573,146.8,9.0,8.0,2581.0,9.2,71.0,2605.43,11.0
3574,146.8,16.0,15.0,2160.0,17.0,92.0,2260.21,28.0
3575,146.8,12.0,10.6,2228.0,10.1,90.0,2254.72,13.0
3576,146.8,7.0,6.0,2542.0,7.9,60.0,2556.04,9.0
3577,146.8,19.0,18.0,2175.0,19.7,34.0,2290.0,30.0
3578,146.8,18.8,17.8,2562.0,19.5,30.0,2572.26,26.0
3579,157.2,6.0,5.0,2649.0,7.0,20.0,2664.03,10.0
3580,146.8,25.0,24.0,2240.0,26.0,70.0,2461.0,35.0
3581,146.8,20.5,19.5,2634.0,23.4,40.0,2710.63,31.0
3582,146.8,23.0,22.0,3102.0,25.9,45.0,3106.26,27.0
3583,157.0,7.0,6.1,2124.0,7.8,48.0,2322.33,24.0
3584,146.8,9.0,8.0,2133.0,9.0,20.0,2250.65,19.0
3585,146.8,15.0,14.0,2730.0,15.0,53.0,2756.0,17.0
3586,146.8,8.5,7.7,2718.0,8.9,96.0,2865.12,17.0
3587,146.8,19.5,18.3,2203.0,21.2,78.0,2353.0,25.0
3588,157.2,6.9,5.9,2350.0,8.0,52.0,2359.0,19.0
3589,146.8,9.3,8.3,2226.0,9.6,20.0,2286.0,15.0
3590,146.8,18.0,17.3,1730.0,17.7,91.0,2500.28,94.0
3591,146.8,17.2,16.2,2962.0,18.0,35.0,3027.0,24.0
3592,146.8,22.7,21.7,2651.0,23.3,89.0,2665.61,25.0
3593,146.8,13.8,12.8,1578.0,13.9,28.0,2248.0,73.0
3594,157.2,6.8,5.8,2351.0,7.1,42.0,2359.0,11.0
3595,159.6,9.4,7.9,2634.0,9.5,60.0,2670.19,18.0
3596,146.8,15.0,14.4,2588.0,15.9,36.0,2728.04,28.0
3597,146.8,17.5,16.5,2369.0,18.7,34.0,2581.98,32.0
3598,146.8,18.4,16.3,2661.0,18.6,76.0,2933.22,42.0
3599,159.6,20.4,19.4,2590.0,0.4,67.0,2810.0,20.0
3600,146.8,22.0,21.0,2672.0,23.5,36.0,2786.0,33.0
3601,146.8,16.0,15.0,2276.0,16.0,26.0,2328.34,20.0
3602,146.8,23.0,22.0,2297.0,23.1,88.0,2353.0,28.0
3603,146.8,17.6,16.7,2935.0,18.4,26.0,3027.0,24.0
3604,146.8,15.3,14.3,2488.0,16.3,50.0,2614.6,19.0
3605,150.2,20.0,19.0,2711.0,20.1,27.0,2731.0,25.0
3606,146.8,22.0,20.9,2320.0,23.1,60.0,2338.34,26.0
3607,146.8,23.0,22.8,2320.0,24.4,59.0,2338.34,29.0
3608,159.6,21.0,20.0,1770.0,17.9,42.0,2682.0,100.0
3609,146.8,14.0,13.0,2565.0,11.8,72.0,2667.72,12.0
3610,146.8,24.5,23.5,2258.0,24.6,35.0,2392.0,31.0
3611,146.8,27.0,26.0,2569.0,26.0,80.0,2875.29,32.0
3612,146.8,19.0,18.1,2830.0,19.7,36.0,2870.0,25.0
3613,146.8,18.4,17.4,3211.0,18.9,25.0,3221.0,20.0
3614,146.8,23.0,22.0,1971.0,23.8,51.0,2860.0,81.0
3615,146.8,20.0,19.0,2697.0,21.6,44.0,2731.0,27.0
3616,146.8,15.0,14.0,2246.0,15.1,25.0,2328.34,19.0
3617,146.8,17.0,16.0,2099.0,17.2,16.0,2387.49,30.0
3618,159.6,16.5,15.0,2653.0,17.8,60.0,2662.0,21.0
3619,146.8,20.5,19.5,3075.0,21.7,24.0,3098.94,23.0
3620,146.8,21.8,20.8,2204.0,21.8,37.0,2260.0,27.0
3621,146.8,17.0,15.0,3075.0,18.0,58.0,3107.61,22.0
3622,159.6,21.0,20.0,2110.0,21.2,39.0,2682.0,74.0
3623,146.8,6.0,5.0,2552.0,6.8,50.0,2556.04,8.0
3624,146.8,11.1,10.1,2230.0,12.8,50.0,2239.38,16.0
3625,146.8,17.2,16.8,2498.0,17.8,26.0,2559.0,22.0
3626,146.8,7.2,6.2,2390.0,7.0,80.0,2443.63,12.0
3627,146.8,17.0,16.0,2400.0,17.4,42.0,2412.84,21.0
3628,146.8,23.0,22.0,2500.0,24.0,50.0,2582.0,31.0
3629,146.8,17.7,16.7,3136.0,17.7,37.0,3140.39,19.0
3630,146.8,28.0,27.0,2350.0,28.3,66.0,2427.0,33.0
3631,146.8,21.0,20.0,2493.0,22.8,80.0,2665.61,23.0
3632,159.6,16.6,15.6,2411.0,17.1,28.0,2535.0,28.0
3633,146.8,15.0,14.0,2542.0,16.0,90.0,2618.28,18.0
3634,150.2,18.2,17.2,2614.0,18.6,79.0,2648.0,20.0
3635,147.2,7.0,6.0,2219.0,7.8,50.0,2520.84,24.0
3636,159.6,18.0,17.0,2521.0,19.5,84.0,2570.0,22.0
3637,146.8,8.5,7.5,3060.0,8.9,56.0,3119.11,14.0
3638,146.8,25.0,24.0,2572.0,27.2,22.0,2653.0,33.0
3639,146.8,22.4,21.4,2272.0,22.0,91.0,2479.0,34.0
3640,146.8,19.4,18.4,2330.0,21.5,54.0,2338.34,26.0
3641,146.8,13.5,12.5,2895.0,13.4,30.0,3050.0,21.0
3642,146.8,9.5,8.7,2305.0,10.7,26.0,2402.22,19.0
3643,146.8,19.0,17.5,2633.0,19.5,74.0,2773.0,27.0
3644,146.8,19.7,18.7,2439.0,20.3,84.0,2479.0,28.0
3645,146.8,25.0,24.0,2759.0,27.3,28.0,2851.0,34.0
3646,146.8,18.5,17.0,2225.0,18.0,48.0,2290.0,29.0
3647,146.8,8.3,6.1,2379.0,7.8,86.0,2472.8,12.0
3648,146.8,26.0,25.0,2813.0,27.0,52.0,2875.29,31.0
3649,146.8,18.5,17.5,2559.0,20.0,80.0,2650.0,27.0
3650,159.6,23.0,22.5,3092.0,23.5,34.0,3172.09,31.0
3651,159.6,20.6,19.6,2560.0,21.2,58.0,2622.0,25.0
3652,146.8,8.4,7.4,3022.0,8.0,46.0,3119.11,13.0
3653,146.8,20.7,19.8,2904.0,22.6,70.0,2909.24,25.0
3654,146.8,16.0,15.7,2410.0,16.1,76.0,2475.0,22.0
3655,159.6,17.9,16.9,2702.0,18.4,52.0,2825.8,21.0
3656,146.8,15.0,14.0,2212.0,15.0,24.0,2263.15,20.0
3657,146.8,16.2,15.2,2780.0,16.0,20.0,2820.61,21.0
3658,159.6,20.5,20.0,2542.0,19.5,30.0,2560.0,26.0
3659,146.8,27.0,26.0,2781.0,28.0,70.0,2805.0,34.0
3660,146.8,20.0,19.0,2341.0,21.4,20.0,2414.97,27.0
3661,146.8,19.6,18.6,1806.0,20.6,50.0,2294.0,63.0
3662,146.8,18.1,17.1,2897.0,21.2,37.0,3140.39,32.0
3663,146.8,12.5,12.0,2728.0,13.0,50.0,2733.7,17.0
3664,146.8,18.5,17.5,2532.0,19.0,8.0,2600.0,27.0
3665,146.8,16.2,15.2,2216.0,16.7,52.0,2234.0,19.0
3666,146.8,7.0,6.0,2380.0,7.5,31.0,2556.04,23.0
3667,146.8,8.6,7.3,2694.0,9.1,38.0,2760.0,22.0
3668,146.8,21.0,20.0,2611.0,21.5,39.0,2650.0,29.0
3669,146.8,19.0,18.0,2220.0,20.0,47.0,2290.0,29.0
3670,146.8,17.1,16.1,2274.0,17.3,36.0,3099.23,64.0
3671,146.8,20.0,19.3,2810.0,20.5,30.0,2851.0,24.0
3672,159.6,9.0,8.3,2370.0,10.8,43.0,2697.33,40.0
3673,157.2,7.1,6.1,2110.0,7.7,47.0,2619.0,35.0
3674,146.8,18.2,17.2,2703.0,18.9,52.0,2750.0,23.0
3675,146.8,30.0,13.2,2110.0,14.0,50.0,2199.99,22.0
3676,146.8,26.5,26.0,2480.0,27.5,78.0,2854.0,59.0
3677,146.8,7.3,6.3,2723.0,7.0,40.0,2782.54,12.0
3678,146.8,21.9,20.9,2631.0,22.1,82.0,2637.0,23.0
3679,146.8,11.0,10.1,3008.0,12.0,65.0,3038.01,15.0
3680,146.8,18.6,17.6,2470.0,19.0,92.0,2485.94,19.0
3681,146.8,16.5,15.5,1899.0,17.9,10.0,2359.66,57.0
3682,146.8,20.5,19.8,2948.0,21.4,24.0,3053.0,26.0
3683,146.8,21.0,20.0,2450.0,20.1,68.0,2481.0,22.0
3684,146.8,8.9,7.9,2728.0,8.5,95.0,2865.12,16.0
3685,146.8,15.7,14.7,2779.0,16.2,67.0,2787.21,13.0
3686,146.8,18.8,17.8,2304.0,19.5,48.0,2345.64,22.0
3687,146.8,19.5,19.0,2520.0,20.1,36.0,2559.0,25.0
3688,146.8,17.0,16.1,2201.0,18.0,80.0,2304.0,20.0
3689,146.8,27.9,26.9,2598.0,28.7,78.0,2637.0,34.0
3690,146.8,20.6,19.6,2850.0,21.1,30.0,2851.0,24.0
3691,146.8,16.7,15.7,2295.0,17.8,79.0,2320.0,21.0
3692,146.8,15.7,14.7,1370.0,16.2,52.0,2190.0,73.0
3693,146.8,27.9,26.9,2602.0,28.4,48.0,2643.0,31.0
3694,146.8,18.4,17.4,2516.0,18.6,14.0,2600.0,25.0
3695,146.8,16.0,15.0,2178.0,16.2,80.0,2245.52,17.0
3696,146.8,12.5,11.7,2393.0,14.1,56.0,2710.0,33.0
3697,157.2,7.0,6.0,2360.0,7.1,66.0,2365.0,8.0
3698,146.8,28.0,27.0,2196.0,28.0,78.0,2349.0,31.0
3699,157.2,12.0,5.5,2650.0,7.0,23.0,2664.03,8.0
3700,146.8,15.4,14.4,2649.0,15.9,79.0,2657.31,17.0
3701,146.8,16.5,15.5,2196.0,17.2,16.0,2662.49,45.0
3702,146.8,5.8,4.8,2541.0,6.3,48.0,2556.04,8.0
3703,146.8,23.0,21.0,2776.0,23.0,18.0,2820.61,26.0
3704,146.8,21.0,20.0,2546.0,0.9,14.0,2600.0,5.0
3705,159.6,22.5,20.1,2599.0,0.4,46.0,2810.0,20.0
3706,146.8,19.0,18.3,2146.0,19.9,91.0,2245.6,24.0
3707,146.8,16.0,15.0,2820.0,15.4,83.0,2871.0,24.0
3708,146.8,17.3,16.3,2309.0,17.5,17.0,2367.13,23.0
3709,146.8,19.4,18.4,2286.0,19.0,92.0,2290.32,19.0
3710,146.8,20.0,17.8,2310.0,20.0,52.0,2345.64,22.0
3711,146.8,17.8,16.8,2272.0,18.1,26.0,2328.34,23.0
3712,146.8,26.5,25.5,2393.0,27.4,81.0,2461.0,30.0
3713,146.8,9.0,8.0,3038.0,9.0,57.0,3119.11,15.0
3714,146.8,8.5,7.8,2386.0,9.8,70.0,2540.0,12.0
3715,146.8,17.5,16.5,2236.0,18.2,91.0,2335.0,20.0
3716,146.8,17.8,16.8,2376.0,18.8,20.0,2662.49,31.0
3717,146.8,21.7,20.7,2396.0,23.0,21.0,2426.64,27.0
3718,146.8,27.0,26.0,2281.0,28.6,52.0,2316.0,37.0
3719,159.6,10.0,9.0,2456.0,10.7,59.0,2670.19,22.0
3720,146.8,8.5,7.8,2679.0,10.8,32.0,2760.0,20.0
3721,159.6,8.9,7.9,2764.0,9.4,58.0,2771.0,12.0
3722,146.8,17.3,16.3,2883.0,17.5,74.0,2968.57,22.0
3723,146.8,16.0,15.0,2498.0,15.0,40.0,2653.0,27.0
3724,146.8,20.0,15.0,2121.0,16.0,27.0,2199.99,26.0
3725,146.8,16.0,15.0,2195.0,16.0,92.0,2260.21,23.0
3726,159.6,22.0,21.0,2819.0,0.8,44.0,2834.0,5.0
3727,146.8,23.0,22.4,3102.0,23.6,50.0,3106.26,25.0
3728,146.8,15.5,14.6,2224.0,16.2,29.0,2410.12,34.0
3729,146.8,22.3,21.3,2256.0,23.0,65.0,2321.36,29.0
3730,157.2,7.0,6.0,2319.0,7.6,50.0,2359.0,10.0
3731,146.8,12.5,11.7,2603.0,13.9,12.0,3099.0,55.0
3732,146.8,18.4,17.6,2361.0,22.6,20.0,2426.64,26.0
3733,159.6,21.0,20.3,2821.0,0.9,49.0,2834.0,4.0
3734,146.8,14.5,13.5,2522.0,15.8,72.0,2560.0,18.0
3735,146.8,23.0,22.0,2091.0,25.3,47.0,3106.26,27.0
3736,146.8,23.0,22.0,2642.0,24.3,80.0,2786.38,27.0
3737,157.2,6.8,5.8,2300.0,7.3,62.0,2365.0,11.0
3738,146.8,17.5,16.2,2379.0,17.7,35.0,3077.98,72.0
3739,146.8,21.0,18.7,2625.0,20.1,50.0,2662.49,22.0
3740,146.8,17.0,16.0,2541.0,17.0,20.0,2600.0,22.0
3741,146.8,17.2,16.2,3110.0,16.0,43.0,3140.39,16.0
3742,159.6,20.8,19.8,2770.0,4.0,48.0,2834.0,7.0
3743,146.8,27.0,26.0,2540.0,26.1,65.0,2602.0,32.0
3744,146.8,14.5,13.5,3030.0,14.8,42.0,3051.5,19.0
3745,146.8,14.0,13.0,2640.0,11.9,69.0,2667.72,12.0
3746,146.8,20.0,19.0,1695.0,20.8,19.0,2416.0,55.0
3747,146.8,15.9,14.9,2768.0,14.9,30.0,2957.68,21.0
3748,159.6,9.0,8.0,2622.0,9.0,30.0,2720.0,13.0
3749,146.8,21.0,20.4,2240.0,22.5,64.0,2287.0,35.0
3750,146.8,20.0,19.0,2298.0,20.0,51.0,2345.64,24.0
3751,146.8,20.1,19.1,2541.0,20.6,52.0,2587.0,24.0
3752,146.8,14.7,14.0,2216.0,14.8,23.0,2263.15,19.0
3753,146.8,26.0,5.8,2542.0,7.4,88.0,2551.94,9.0
3754,146.8,20.5,19.5,2621.0,21.0,16.0,2653.0,27.0
3755,146.8,14.0,13.0,2170.0,14.5,84.0,2189.2,15.0
3756,159.6,23.0,21.7,2600.0,0.3,39.0,2810.0,18.0
3757,146.8,8.0,7.0,870.0,7.1,33.0,2420.0,142.0
3758,146.8,19.0,18.5,2598.0,20.2,41.0,2614.6,23.0
3759,146.8,16.9,15.9,2263.0,17.5,54.0,2310.1,24.0
3760,147.2,6.7,5.7,2486.0,7.2,60.0,2521.0,16.0
3761,146.8,18.1,17.1,2350.0,22.0,20.0,2426.64,26.0
3762,146.8,15.0,14.0,2208.0,15.5,25.0,2263.15,17.0
3763,146.8,15.0,14.0,3062.0,15.0,41.0,3099.23,18.0
3764,159.6,9.3,8.4,1994.0,10.3,40.0,2697.33,43.0
3765,146.8,15.5,14.5,2643.0,17.5,93.0,2665.61,21.0
3766,146.8,7.3,6.3,2258.0,7.6,43.0,2366.0,16.0
3767,159.6,23.0,22.0,,23.0,66.44,2834.0,159.0
3768,146.8,15.0,14.1,2709.0,16.0,40.0,2728.04,25.0
3769,150.2,21.2,20.2,2710.0,21.2,29.0,2731.0,26.0
3770,146.8,20.0,19.0,2195.0,21.5,33.0,2234.0,25.0
3771,146.8,20.0,19.0,2205.0,21.0,44.0,2310.0,22.0
3772,146.8,16.6,15.6,2601.0,18.1,38.0,2728.04,27.0
3773,146.8,27.0,26.0,2252.0,28.5,44.0,2316.0,34.0
3774,146.8,19.6,18.6,3142.0,19.4,20.0,3150.23,24.0
3775,159.6,17.5,15.7,3156.0,17.0,30.0,3176.0,17.0
3776,146.8,28.5,27.5,2260.0,29.3,20.0,2405.0,33.0
3777,149.0,9.0,8.0,2340.0,9.0,56.0,2349.14,12.0
3778,159.6,21.0,20.0,1834.0,21.0,33.0,2535.0,80.0
3779,159.6,9.6,8.7,2799.0,10.4,26.0,2824.0,13.0
3780,146.8,28.3,27.3,1705.0,28.5,87.5,2291.0,81.0
3781,146.8,17.0,14.9,2631.0,16.4,79.0,2657.31,18.0
3782,146.8,23.0,22.0,2860.0,23.9,29.0,2875.29,25.0
3783,150.2,13.8,12.8,2210.0,14.0,71.0,2229.54,16.0
3784,146.8,11.6,10.6,2890.0,13.9,68.0,2900.0,15.0
3785,146.8,11.5,10.0,3145.0,12.0,31.0,3200.34,16.0
3786,146.8,23.5,22.5,2752.0,24.5,27.0,2881.45,38.0
3787,157.2,5.8,5.0,2339.0,6.2,52.0,2380.0,7.0
3788,159.6,8.8,7.8,2722.0,8.6,61.0,2765.0,12.0
3789,146.8,23.0,22.0,2429.0,11.65,68.0,2875.29,35.0
3790,146.8,27.0,26.0,2760.0,28.1,64.0,2805.0,32.0
3791,146.8,13.8,12.8,2650.0,11.3,71.0,2667.72,12.0
3792,146.8,18.1,17.1,2751.0,18.6,20.0,2820.61,22.0
3793,146.8,23.5,22.8,2658.0,24.4,90.0,2665.61,25.0
3794,146.8,25.5,25.0,2641.0,26.0,32.0,2643.0,29.0
3795,146.8,27.0,26.0,2536.0,26.1,23.5,2881.45,35.0
3796,157.0,7.0,6.5,2715.0,7.5,90.0,2779.0,12.0
3797,157.2,10.0,9.0,2212.0,11.3,20.0,2350.0,21.0
3798,146.8,19.9,18.6,2582.0,19.8,89.0,2665.61,27.0
3799,146.8,18.0,16.7,2797.0,18.2,70.0,3071.1,41.0
3800,150.2,19.0,18.0,2745.0,20.0,70.0,2820.0,24.0
3801,146.8,31.0,27.0,2632.0,28.6,45.0,2678.0,32.0
3802,159.6,9.0,8.0,2699.0,9.5,56.0,2771.0,12.0
3803,146.8,11.0,10.0,2722.0,12.0,86.0,2750.36,16.0
3804,146.8,12.5,11.5,3128.0,13.0,32.0,3200.34,18.0
3805,146.8,18.7,17.7,2812.0,19.1,43.0,3100.0,36.0
3806,146.8,23.5,22.5,2600.0,23.3,89.0,2681.0,27.0
3807,146.8,20.0,19.0,2326.0,20.2,31.0,2349.0,24.0
3808,146.8,16.0,15.0,2695.0,16.0,48.0,2702.0,17.0
3809,146.8,20.5,19.0,2400.0,20.8,20.0,2426.64,24.0
3810,146.8,18.4,17.4,2446.0,18.9,80.0,2479.0,26.0
3811,146.8,38.0,22.0,2026.0,23.9,74.0,2289.0,38.0
3812,146.8,15.5,14.5,2561.0,16.4,12.0,3098.94,42.0
3813,146.8,16.3,15.3,2140.0,16.0,30.0,2250.0,17.0
3814,146.8,11.0,10.0,2547.0,10.5,63.0,2560.0,18.0
3815,146.8,23.5,22.8,2206.0,24.4,81.0,2235.0,27.0
3816,146.8,19.8,18.8,2480.0,21.4,93.0,2485.94,22.0
3817,146.8,17.2,16.7,2840.0,18.1,73.0,2868.5,23.0
3818,146.8,16.3,15.3,2540.0,16.8,34.0,2600.0,23.0
3819,146.8,19.5,18.5,2273.0,21.2,41.0,2338.34,32.0
3820,146.8,27.0,26.0,2579.0,27.6,78.0,2637.0,30.0
3821,146.8,19.0,18.0,2590.0,19.0,20.0,2653.0,24.0
3822,159.6,9.9,8.9,2539.0,10.0,43.0,2670.19,15.0
3823,146.8,16.5,15.5,2678.0,16.4,28.0,2727.16,19.0
3824,146.8,18.5,17.5,2960.0,20.0,66.0,3033.75,21.0
3825,146.8,15.9,14.9,2244.0,16.2,94.0,2316.77,19.0
3826,146.8,23.0,22.0,2245.0,24.0,90.0,2245.6,27.0
3827,146.8,1.0,0.1,2212.0,1.5,32.0,2252.0,9.0
3828,146.8,19.0,18.0,2998.0,20.3,95.0,3049.43,22.0
3829,146.8,20.3,20.0,2813.0,21.8,79.0,2933.22,30.0
3830,157.2,30.0,5.7,2366.0,6.8,58.0,2380.0,8.0
